date,srad,rain,rhum,tmax,tmin,wvel
2001-05-30,20.3,3.67,78.93,28.87,21.77,0.66
2001-05-31,13.14,0.09,56.81,32.32,21.06,0.66
2001-06-01,23.4,0.1,60.12,32.29,19.33,0.43
2001-06-02,12.71,2.92,77.98,27.97,21.28,0.55
2001-06-03,17.24,6.91,78.22,29.44,20.51,0.39
2001-06-04,11.59,9.69,86.25,27.16,21.5,0.37
2001-06-05,16.63,3.27,79.51,30.31,20.69,0.48
2001-06-06,11.63,7.34,84.27,29.15,21.05,0.49
2001-06-07,20.48,0.24,69.41,31.01,21.09,0.6
2001-06-08,14.65,0.06,66.93,31.31,21.08,0.66
2001-06-09,20.56,0.5,65.78,31.67,20.64,0.64
2001-06-10,18.83,4.18,74.35,30.39,21.46,0.7
2001-06-11,22.97,0.29,62.55,32.29,20.73,0.68
2001-06-12,24.23,3.03,67.07,32.51,20.99,0.54
2001-06-13,19.98,0.52,61.89,32.03,20.63,0.66
2001-06-14,23.76,0.13,60.41,31.64,18.4,0.76
2001-06-15,16.92,1.96,70.77,31.17,19.75,0.82
2001-06-16,15.88,1.69,70.2,29.79,20.96,0.93
2001-06-17,17.24,0.15,62.96,31.58,20.61,0.9
2001-06-18,19.3,0.08,61.91,32.2,20.72,0.93
2001-06-19,16.31,0.14,62.38,30.77,21.83,0.99
2001-06-20,16.13,0.73,67.6,31.5,20.93,1.1
2001-06-21,12.64,1.35,67.73,32.02,20.77,0.96
2001-06-22,13.46,4.25,69.15,30.98,21.08,0.92
2001-06-23,19.4,0.21,61.71,32.02,20.98,1.03
2001-06-24,23.22,0.07,61.11,31.61,21.01,1.19
2001-06-25,15.59,0.09,60.84,32.07,21.44,1.15
2001-06-26,22.9,0.42,62.45,31.81,20.88,1.16
2001-06-27,16.99,0.25,65.17,31.94,22.24,1.21
2001-06-28,19.69,0.13,58.63,32.18,21.48,1.21
2001-06-29,20.02,0.34,58.3,33.24,21.07,1.03
2001-06-30,15.88,1.44,66.3,32.27,20.9,0.88
2001-07-01,8.68,2.02,71.22,32.11,21.66,0.94
2001-07-02,9.5,2.35,72.5,29.93,21.2,0.88
2001-07-03,16.45,0.15,61.82,32.48,21.21,1.06
2001-07-04,16.67,0.46,62.19,31.21,21.12,1.1
2001-07-05,21.02,0.15,63.22,31.67,20.71,1.16
2001-07-06,16.24,0.33,60.23,31.62,21.27,0.99
2001-07-07,4.25,1.15,75.35,27.76,21.25,0.86
2001-07-08,11.74,0.16,60.92,32.88,20.93,0.74
2001-07-09,14.26,0.3,63.8,30.35,21.56,0.77
2001-07-10,10.22,0.22,64.56,31.99,19.79,0.84
2001-07-11,10.91,0.61,61.38,31.05,20.57,0.71
2001-07-12,10.26,1.27,73.61,29.3,20.65,0.81
2001-07-13,11.12,0.08,68.24,31.15,21.05,0.72
2001-07-14,21.24,0.06,57.52,33.57,21.54,0.69
2001-07-15,26.42,1.52,56.56,33.9,20.32,0.58
2001-07-16,12.78,12,80.27,30.02,21.25,0.5
2001-07-17,9.83,2.01,77.91,28.63,21.29,0.76
2001-07-18,20.92,0.43,60.13,31.6,21.37,0.97
2001-07-19,12.17,0.12,58.68,30.88,20.32,0.91
2001-07-20,20.05,0.61,56.96,32.94,19.95,0.68
2001-07-21,17.14,6.54,71.51,31.14,20.73,0.53
2001-07-22,14.76,11.26,78.37,29.7,21.2,0.38
2001-07-23,11.16,5.57,77.17,28.94,20.62,0.37
2001-07-24,21.24,0.37,61.58,32.62,20.52,0.45
2001-07-25,19.66,2.71,66.63,31.72,21.31,0.48
2001-07-26,18.14,0.78,67.14,30.68,21.64,0.62
2001-07-27,15.73,4.63,72.82,30.63,18.99,0.6
2001-07-28,12.71,4.54,76.36,29.11,20.34,0.59
2001-07-29,12.2,0.2,72.14,29.54,21.51,0.77
2001-07-30,21.24,0.83,63.83,31.86,21.43,0.77
2001-07-31,23.69,0.67,62.91,32.82,19.97,0.63
2001-08-01,20.66,0.25,64.62,32.23,21.8,0.51
2001-08-02,20.34,0.4,64.46,31.69,22.15,0.54
2001-08-03,23.44,0.03,55.87,33.32,21.13,0.58
2001-08-04,16.99,0.17,66.44,32.72,20.88,0.58
2001-08-05,15.77,1.52,65.65,32.29,22.1,0.69
2001-08-06,12.38,3.45,79.7,27.97,21.71,0.94
2001-08-07,17.39,0.4,67.6,30.72,21.63,0.97
2001-08-08,15.44,3.19,74.11,30.73,20.95,0.86
2001-08-09,4.5,7.88,88.32,26.08,21.41,0.74
2001-08-10,15.37,9.45,84.56,27.52,21.3,0.77
2001-08-11,15.48,0.07,69.46,30.56,20.92,0.88
2001-08-12,11.66,1.05,72.57,31.05,20.97,0.86
2001-08-13,14.9,1.8,76.65,29.91,21.8,0.95
2001-08-14,11.45,0.95,75.56,29.25,21.69,1
2001-08-15,20.2,0.44,64.29,32,21.73,1.06
2001-08-16,21.53,0.07,61.21,32.34,21.19,1.01
2001-08-17,12.74,0.22,65.4,32.42,21.57,1
2001-08-18,20.38,0.05,61.44,32.85,22.31,0.92
2001-08-19,20.74,0,57.97,34.97,21.33,0.76
2001-08-20,20.38,0.11,69.82,30.76,23.05,0.56
2001-08-21,10.33,4.72,75.07,29.68,22.59,0.5
2001-08-22,9.07,5.18,84.96,28.68,21.94,0.4
2001-08-23,18.9,1.01,68.88,32.18,21.17,0.43
2001-08-24,20.41,2.35,74.25,29.7,21.38,0.41
2001-08-25,9.76,0.57,76.56,29.05,21.91,0.54
2001-08-26,15.98,0.2,68.18,32.02,21.32,0.82
2001-08-27,11.7,1.6,71.95,31.02,21.07,0.72
2001-08-28,13.39,0.1,68.67,29.31,22.08,0.66
2001-08-29,19.04,0.62,65.18,32.32,20.81,0.78
2001-08-30,8.1,7.73,77.84,30.03,21.14,0.65
2001-08-31,20.84,1.82,66.65,32.58,20.32,0.58
2001-09-01,16.27,13.82,85.22,28.66,21.7,0.44
2001-09-02,18.9,0.06,69.97,31.76,21.2,0.52
2001-09-03,18.83,0.2,69.26,30.3,21.43,0.67
2001-09-04,18.79,1.33,67.22,30.88,20.12,0.44
2001-09-05,16.67,1.09,74.1,28.79,20.82,0.42
2001-09-06,19.04,2.65,75.15,30.25,19.88,0.52
2001-09-07,10.37,7.87,78.52,30.11,20.04,0.42
2001-09-08,13.79,10.65,94.32,24.85,20.88,0.26
2001-09-09,20.77,0.16,66.81,30.65,19.62,0.41
2001-09-10,17.14,0.17,66.07,31.76,20.44,0.5
2001-09-11,26.57,0.01,63.33,31.96,18.38,0.56
2001-09-12,26.1,0.17,62.41,32.96,19.74,0.37
2001-09-13,25.02,1.5,65.44,32.03,21.9,0.4
2001-09-14,23.69,5.03,74.95,31.08,21.25,0.34
2001-09-15,20.16,6.06,75.25,30.61,20.26,0.35
2001-09-16,13.9,1.78,84.7,26.63,21.19,0.34
2001-09-17,21.06,0.2,64.56,32.3,19.68,0.44
2001-09-18,18.68,0.7,64.02,32.59,20.81,0.56
2001-09-19,14.44,4.5,78.4,26.66,20.58,0.65
2001-09-20,7.88,14.3,90.63,26.05,20.14,0.33
2001-09-21,17.14,0.69,74.87,30.05,19.82,0.5
2001-09-22,20.12,1.95,73.29,29.93,20.18,0.45
2001-09-23,18.58,0.38,71.34,30.61,19.84,0.44
2001-09-24,21.42,2.71,74.66,30.85,20.75,0.43
2001-09-25,18.68,3.39,75.19,30.89,20.3,0.36
2001-09-26,14.87,5.25,76.34,29.85,20.76,0.43
2001-09-27,22.64,12.74,80.53,29.74,19.16,0.36
2001-09-28,15.16,8.16,81.24,29.92,21.02,0.3
2001-09-29,17.64,7.55,85.93,27.27,20.68,0.68
2001-09-30,15.73,1.58,80.22,28.15,20.54,0.55
2001-10-01,19.94,0.26,72.29,29.84,20.29,0.38
2001-10-02,25.27,0.09,70.85,30.96,19.41,0.51
2001-10-03,20.45,0.18,70.75,31.41,21.38,0.62
2001-10-04,16.24,0.33,73.26,30.02,21.5,0.75
2001-10-05,20.45,0.19,68.55,31.27,20.22,0.7
2001-10-06,13.86,1.55,71.5,31.35,20.94,0.65
2001-10-07,21.35,1.03,70.55,31.55,21.19,0.65
2001-10-08,21.82,3.7,73.81,31.31,20.98,0.41
2001-10-09,14.15,1.68,77.19,28.47,20.1,0.67
2001-10-10,22.9,0.32,66.24,32.37,20.19,0.51
2001-10-11,17.89,1.34,75.02,30.02,21.31,0.4
2001-10-12,13.14,7.28,80.5,30.22,21.89,0.46
2001-10-13,17.6,1.27,75.31,30.44,21.08,0.41
2001-10-14,16.92,0.7,71.92,31.59,21.42,0.4
2001-10-15,16.78,2.99,74.06,31.11,21.52,0.63
2001-10-16,17.57,4.95,76.97,30.29,21.16,0.63
2001-10-17,21.31,4.16,72.68,30.89,20.19,0.61
2001-10-18,22.64,3.89,75.36,30.95,19.68,0.47
2001-10-19,18.94,7.23,79.36,29.6,20.74,0.44
2001-10-20,20.16,4.22,80.68,29.48,20.81,0.34
2001-10-21,17.96,1.83,75.27,30.96,20.99,0.29
2001-10-22,18.58,6.47,83.64,29.27,21.69,0.33
2001-10-23,16.38,4.29,84.01,28.87,21.09,0.34
2001-10-24,17.75,1.26,81.65,28.41,21.04,0.44
2001-10-25,13.72,4.17,82.09,28.27,20.7,0.57
2001-10-26,10.26,0.82,80.88,26.57,20.23,0.62
2001-10-27,16.16,0.2,72.94,29.1,19.1,0.58
2001-10-28,20.23,2.55,77.58,28.09,19.78,0.83
2001-10-29,11.84,4.81,87.63,26.72,20.03,0.9
2001-10-30,14.26,4.24,90.66,25.63,19.45,0.71
2001-10-31,17.17,4.99,86.67,26.08,20.29,0.73
2001-11-01,13.57,0.36,72.08,29.52,20.75,0.62
2001-11-02,19.69,0.22,67.44,31.37,20.61,0.53
2001-11-03,22.21,0.43,67.7,31.89,20.64,0.44
2001-11-04,20.38,0.4,67.29,32.13,21.06,0.38
2001-11-05,16.2,0.57,71.75,30.07,20.56,0.64
2001-11-06,12.42,0.15,67.42,28.88,19.56,1.04
2001-11-07,15.23,0.23,67.8,28.59,18.17,1.08
2001-11-08,17.24,0.31,69.93,28.06,18.8,1.03
2001-11-09,16.06,0.48,73.38,27.36,19.19,0.95
2001-11-10,11.92,0.49,70.88,27.54,18.69,1.07
2001-11-11,17.71,0.48,75.02,27.96,17.17,1.03
2001-11-12,21.49,0.1,67.59,29.36,19.29,1.06
2001-11-13,21.53,0.21,69.97,29.58,18.56,1.02
2001-11-14,17.6,0.07,68.72,29.97,19.36,0.8
2001-11-15,14.4,0.04,69.57,29.98,18.58,0.72
2001-11-16,13.72,0.35,73.25,29.63,19.56,0.94
2001-11-17,11.59,0.99,72.29,29.31,19.57,0.97
2001-11-18,14.47,0.01,68.23,28.7,19.2,0.98
2001-11-19,20.05,0.02,66.53,30.21,19.18,0.83
2001-11-20,19.94,0.03,67.5,30.01,18.34,0.75
2001-11-21,20.77,0.07,67.24,29.56,18.53,0.84
2001-11-22,22.28,0,63.54,29.91,18.67,0.66
2001-11-23,21.24,0,64.91,31.1,17.31,0.47
2001-11-24,13.93,0.75,73.16,30.43,20.65,0.46
2001-11-25,12.67,0.7,75.26,29.25,20.51,0.65
2001-11-26,13.68,0.25,69.92,30.8,19.93,0.53
2001-11-27,17.93,0.07,65.03,30.63,19.41,0.47
2001-11-28,15.12,0.33,69.52,30.74,19.66,0.53
2001-11-29,13.21,0.47,70.5,30.28,19.33,0.51
2001-11-30,16.24,0,66.26,30.37,19.96,0.54
2001-12-01,21.85,0,61.1,29.32,17.54,0.61
2001-12-02,21.64,0,62.1,28.59,16.27,0.72
2001-12-03,17.57,0.08,68,28.77,17.21,0.89
2001-12-04,15.16,0.31,68.44,29.17,18.25,0.79
2001-12-05,17.96,0.13,67.87,29.54,18.66,0.8
2001-12-06,14.98,0,65.11,29.51,19.48,0.92
2001-12-07,21.35,0.14,66.95,28.53,17.94,0.82
2001-12-08,12.85,0.39,72.02,29.04,18.32,0.79
2001-12-09,11.84,0.43,72.91,29.66,19.16,0.94
2001-12-10,14.65,1.24,74.63,29.54,19.61,0.96
2001-12-11,16.24,1.59,74.09,28.73,19.42,1
2001-12-12,16.63,0,67.91,29.94,19.97,0.86
2001-12-13,18,0.01,68.19,29.71,19.38,0.71
2001-12-14,15.01,0.44,70.44,30.12,19.38,0.78
2001-12-15,12.17,0.41,69.52,30.04,19.71,0.82
2001-12-16,15.8,0.24,66.5,29.99,19.16,0.69
2001-12-17,15.16,0.71,69.32,29.98,18.78,0.47
2001-12-18,13.82,0.16,65.37,30.73,19.31,0.48
2001-12-19,16.27,0.48,70.06,30.98,19.69,0.54
2001-12-20,12.42,0.04,68.75,30.6,20.38,0.85
2001-12-21,12.64,0.12,70.66,30.06,20.87,0.98
2001-12-22,12.74,0.46,72.31,30.33,20.33,0.91
2001-12-23,13.93,0.67,68.77,30.54,19.69,0.6
2001-12-24,15.66,2.06,72.03,30.64,19.71,0.46
2001-12-25,14.04,0.04,67.98,31.27,19.98,0.28
2001-12-26,16.02,0.1,73.56,26.99,21.29,0.58
2001-12-27,7.96,0.24,69.08,29.1,19.81,0.92
2001-12-28,12.96,0.3,68.78,30.93,18.91,0.67
2001-12-29,13,0.7,71.81,30.22,20.4,0.47
2001-12-30,17.1,0.19,66.38,31.6,20.13,0.51
2001-12-31,16.45,1.01,64.58,31.62,20.82,0.49
2002-01-01,12.46,1.32,70.71,30.44,20.58,0.53
2002-01-02,17.46,0.31,63.89,31.28,20.6,0.56
2002-01-03,13.25,0.77,70.46,28.47,20.87,0.75
2002-01-04,8.68,0.29,70.01,28.44,19.29,1.21
2002-01-05,15.37,0.01,65.3,29.38,17.87,0.78
2002-01-06,20.05,0.1,63.67,30.97,17.84,0.61
2002-01-07,10.19,0.15,64.99,28.92,17.12,1.18
2002-01-08,16.52,0.02,63.68,27.33,15.95,1.2
2002-01-09,20.12,0,58.31,26.26,16.05,1.02
2002-01-10,20.02,0,59.3,28.72,14.2,0.66
2002-01-11,14.11,0.07,66.66,29.73,15.25,0.52
2002-01-12,16.78,0.03,63.71,30.93,18.93,0.57
2002-01-13,13.43,0.13,64.22,30.81,19.1,0.56
2002-01-14,17.35,0.12,63.05,30.91,17.94,0.55
2002-01-15,17.93,0.13,62.44,31.24,18.53,0.77
2002-01-16,9.5,0.79,67.95,29.82,18.44,0.94
2002-01-17,13.1,1.36,68.14,30.41,19.14,0.91
2002-01-18,15.62,1.36,70.57,29.36,18.79,0.99
2002-01-19,13.03,0.48,67.74,30.2,19.67,0.78
2002-01-20,12.56,0.38,68.84,29.97,18.15,0.78
2002-01-21,14.15,1.61,69.44,29.08,18.77,0.83
2002-01-22,13.61,2.32,74.74,28.64,18.72,0.88
2002-01-23,16.85,0.94,70.63,30.06,19.17,0.87
2002-01-24,12.85,2.13,73.75,30.59,19.03,0.7
2002-01-25,18.72,0.23,66.26,30.74,19.3,0.94
2002-01-26,15.19,0.04,65.94,30.18,19.51,1.29
2002-01-27,8.71,0.29,65.57,29.34,18.24,1.26
2002-01-28,16.45,0.63,64.05,29.16,18.35,1.2
2002-01-29,12.06,0.35,67.59,29.64,17.71,1.06
2002-01-30,12.06,0,62.37,30.53,19.71,0.99
2002-01-31,14.33,0.28,63.67,31.13,18.91,0.86
2002-02-01,18.36,1.5,66.74,30.13,18.99,0.94
2002-02-02,16.92,0.01,63.14,30.19,19.4,1.19
2002-02-03,14.58,0.03,62.96,30.05,19.4,1.08
2002-02-04,18.47,0.02,59.24,30.33,18.57,0.98
2002-02-05,18.14,0.15,64.51,29.63,17.63,0.92
2002-02-06,16.6,0.41,64.88,29.65,18.82,0.74
2002-02-07,18.76,0.53,64.63,30.44,18.28,0.72
2002-02-08,15.12,0.5,67.72,29.86,19.08,0.87
2002-02-09,12.85,1.1,68.31,30.09,19.7,0.82
2002-02-10,19.12,1.56,64.99,30.33,18.53,0.89
2002-02-11,20.02,0.01,60.6,30.37,18.24,0.97
2002-02-12,17.57,0.03,61.95,30.22,18.64,1.03
2002-02-13,11.52,0.12,64.88,30.85,19.21,0.94
2002-02-14,23.72,0.01,56.32,30.26,17.92,1.02
2002-02-15,19.58,0,59.36,29.78,17.68,0.99
2002-02-16,16.92,0,58.96,30.66,18.36,0.94
2002-02-17,24.59,0,55.65,30.5,18.18,1.01
2002-02-18,23.26,0.02,57.8,30.98,16.59,0.89
2002-02-19,16.38,0.05,59.21,31.08,17.66,0.81
2002-02-20,14.11,0,57.54,31.25,18.27,0.72
2002-02-21,11.84,0.41,61.44,31.75,18.73,0.83
2002-02-22,17.24,1.41,64.15,30.91,18.99,0.65
2002-02-23,19.08,0.13,66.75,25.9,18.28,0.96
2002-02-24,22.75,0,59.5,29.91,16.11,1.14
2002-02-25,16.2,0.01,62.83,30.85,18.66,0.84
2002-02-26,20.41,0,55.49,33.11,19.2,0.67
2002-02-27,12.38,0.25,64.59,32.22,19.96,0.91
2002-02-28,15.01,0.28,60.3,31.25,19.63,1.11
2002-03-01,10.8,0.09,62.88,31.97,18.71,1.07
2002-03-02,22.07,0,55.63,31.98,18.91,0.69
2002-03-03,25.13,0,53.13,33.59,18.91,0.5
2002-03-04,15.44,0.12,59.05,32.44,19.94,1
2002-03-05,15.66,0.34,60.07,30.57,19.01,1.25
2002-03-06,16.06,0.33,59.69,31.43,19.22,0.97
2002-03-07,21.6,0.07,52.88,30.97,18.93,0.91
2002-03-08,11.16,0.12,60.53,30.38,16.26,0.98
2002-03-09,21.64,0.43,53.93,30.96,17.32,0.96
2002-03-10,15.19,2.9,63.16,30.14,18.1,1.14
2002-03-11,23.65,0.01,54.19,31.75,18.15,0.94
2002-03-12,21.85,0,51.99,33.24,18.86,0.61
2002-03-13,21.31,0,53.86,33.15,19.89,0.64
2002-03-14,18.97,0,50,32.82,19.92,0.62
2002-03-15,22.46,0,52.49,32.45,19.67,0.72
2002-03-16,25.31,0,47.2,32.5,18.37,0.78
2002-03-17,24.91,0,50.96,32.34,17.91,0.77
2002-03-18,21.78,0,52.26,32.44,17.95,0.7
2002-03-19,23.8,0,49.58,32.54,19.12,0.71
2002-03-20,23.15,0.23,52.21,33.41,19.63,0.65
2002-03-21,22.97,1.92,59.98,32.76,20.08,0.73
2002-03-22,23.87,0.66,56.49,31.97,19.29,1.05
2002-03-23,27.43,0.05,49.26,32.06,19.14,0.99
2002-03-24,23.69,0.07,51.4,32.19,18.47,0.91
2002-03-25,18.54,1.3,63.39,32.93,19.09,0.79
2002-03-26,23.04,1.96,62.52,32.96,19.98,0.91
2002-03-27,22.03,0.06,59.21,32.53,20.39,1.09
2002-03-28,23.47,0,49.77,32.73,19.62,1.07
2002-03-29,25.88,0.02,46.31,32.42,19.38,0.76
2002-03-30,28.44,0.02,49.07,32.52,17.57,0.68
2002-03-31,25.45,0,45.88,32.82,18.54,0.66
2002-04-01,27.4,0,48.17,33.69,18.62,0.64
2002-04-02,26.46,0,46.85,33.27,18.94,0.67
2002-04-03,27.11,0,45.53,34.11,18.32,0.62
2002-04-04,24.8,0,46.7,33.3,20.09,0.89
2002-04-05,21.35,0,51.53,32.57,19.76,1.07
2002-04-06,26.6,0,47.04,33.78,18.72,0.95
2002-04-07,18.43,0,50.48,33.06,19.74,0.9
2002-04-08,23.36,0,48.33,33.4,18.78,0.73
2002-04-09,22.28,0.42,52.05,33.94,19.5,0.7
2002-04-10,12.02,2.5,65.22,31.74,20.08,0.83
2002-04-11,19.98,0.24,58.46,32.42,20.17,0.8
2002-04-12,19.69,2.49,54.86,33.13,20.47,0.7
2002-04-13,21.6,5.01,63.34,31.07,19.24,0.56
2002-04-14,19.26,1.66,56.69,32.2,19.31,0.59
2002-04-15,17.68,0.08,52.6,32.58,19.95,0.87
2002-04-16,21.42,0.22,55.09,32.5,19.35,0.96
2002-04-17,21.13,0.01,55.15,32.71,19.74,1.03
2002-04-18,22.18,0.01,53.46,32.96,20.44,0.91
2002-04-19,21.6,0.01,52.62,33.52,20.5,0.86
2002-04-20,20.92,0.06,56.16,33.13,20.74,0.92
2002-04-21,22.68,0.08,51.99,33.33,20.26,0.82
2002-04-22,24.19,0.03,46.92,33.54,20.42,0.78
2002-04-23,23.04,0.07,54.62,33.47,19.97,0.86
2002-04-24,17.24,0,52.93,33.78,21.18,0.9
2002-04-25,19.48,0,50.17,33.55,21.2,0.9
2002-04-26,19.94,0,53.08,33.39,20.82,0.99
2002-04-27,19.48,0.49,52.94,33.56,20.97,0.93
2002-04-28,22.72,1.13,56.32,32.99,20.13,0.84
2002-04-29,18.14,0.06,51.74,33.24,20.25,0.79
2002-04-30,21.02,0.06,49.27,34.02,20.72,0.78
2002-05-01,20.88,0,47.7,34.11,20.57,0.77
2002-05-02,24.59,0,47.72,34.27,20.39,0.71
2002-05-03,20.84,0.04,53.71,34.51,21.05,0.83
2002-05-04,15.05,0.18,54.32,34.48,21.29,0.98
2002-05-05,20.77,0.42,54.82,33.47,21.33,1.14
2002-05-06,22.18,0.15,55.66,31.82,21.2,1.15
2002-05-07,22.93,0,52.14,32.48,20.36,0.99
2002-05-08,19.58,0,46.62,34.31,20.18,0.78
2002-05-09,25.31,0,44.1,34.41,20.68,0.69
2002-05-10,24.59,0,46.06,34.35,21,0.88
2002-05-11,22.1,0.03,53.95,33.58,21.37,1.14
2002-05-12,18.9,0.17,56.59,33.19,22.01,1.13
2002-05-13,13.82,0.15,67.02,30.9,22.13,1.07
2002-05-14,16.63,0.1,70.27,29.04,22.27,0.9
2002-05-15,9.32,0.27,64.06,33.04,21.84,1.04
2002-05-16,11.09,0.59,72.22,29.58,22.45,0.82
2002-05-17,17.82,0.5,63.73,31.92,22.07,0.75
2002-05-18,23.26,0.23,54.98,34.52,21.59,0.65
2002-05-19,19.76,3.77,55.07,36.07,22.09,0.51
2002-05-20,12.85,10.6,75.34,30.73,22.06,0.45
2002-05-21,12.96,5.95,84.49,26.73,21.39,0.43
2002-05-22,14.87,1.19,76.45,30.29,20.69,0.42
2002-05-23,20.48,2.46,68.98,32.95,21.55,0.37
2002-05-24,16.81,13.33,89.63,26.75,22.03,0.3
2002-05-25,18.68,26.31,81.84,30.56,20.7,0.48
2002-05-26,15.34,29.15,90.68,27.17,21.69,0.51
2002-05-27,13,5.8,82.75,29.82,21.66,0.38
2002-05-28,10.87,6.6,90.73,25.2,20.46,0.48
2002-05-29,13.43,8.63,85.18,27.61,20.03,0.72
2002-05-30,16.78,8.14,87.05,27.56,19.96,0.67
2002-05-31,10.04,9.07,85.99,27.74,20.29,0.57
2002-06-01,23.26,12.75,85.46,26.82,19.97,0.41
2002-06-02,19.87,12.26,83.21,29.79,19.81,0.41
2002-06-03,21.53,4.05,85.57,29.11,21.55,0.3
2002-06-04,21.1,3.12,82.07,29.34,21.55,0.31
2002-06-05,20.12,7.6,84.37,28.84,21.66,0.28
2002-06-06,19.98,8.51,80.63,29.64,20.76,0.29
2002-06-07,16.96,12.01,84.56,28.34,21.33,0.32
2002-06-08,18.5,3.02,83.63,27.64,21.2,0.36
2002-06-09,19.69,1.09,81.54,29.05,20.88,0.38
2002-06-10,18.22,8.38,85.9,27.63,21.23,0.27
2002-06-11,16.31,11.08,87.05,27.93,21.15,0.45
2002-06-12,18.68,1.71,84.67,28.73,20.52,0.49
2002-06-13,24.52,0.12,82.69,28.51,21,0.38
2002-06-14,21.17,0.85,77.34,30.54,20.97,0.37
2002-06-15,20.95,1.57,74.72,31.32,21.16,0.4
2002-06-16,21.46,1.19,71.8,31.56,21.26,0.42
2002-06-17,20.95,2.64,77.37,30.75,21.28,0.46
2002-06-18,14.33,15.73,85.95,27.52,20.63,0.49
2002-06-19,13.64,13.5,88.81,27.36,20.52,0.55
2002-06-20,12.96,1.93,84.61,28.32,21.97,0.63
2002-06-21,21.96,0.5,75.47,29.18,21.1,0.77
2002-06-22,22.57,0.57,73.88,29.84,19.85,0.72
2002-06-23,13.46,2.57,81.68,29.52,21.23,0.74
2002-06-24,17.53,5.29,80.38,30.19,21.44,0.74
2002-06-25,14.58,5.32,81.83,29.67,21.32,0.78
2002-06-26,16.7,5.46,82.49,29.49,21.09,0.75
2002-06-27,16.38,2.15,79.26,29.18,21.38,0.78
2002-06-28,20.88,1.25,73.85,29.9,20.34,0.79
2002-06-29,13.75,3.39,80.3,29.96,20.52,0.83
2002-06-30,16.2,5.1,82.05,29.69,21.49,0.9
2002-07-01,20.41,6.03,79.53,29.19,20.84,0.9
2002-07-02,11.05,9.04,86.49,27.74,20.33,0.83
2002-07-03,16.92,0.74,79.4,29.34,21.52,0.77
2002-07-04,11.12,5.57,79.54,29.86,21.28,0.59
2002-07-05,11.16,10.44,86.4,27.8,21.51,0.56
2002-07-06,21.35,4.66,78.68,29.18,20.76,0.58
2002-07-07,14.47,6.24,82.72,27.69,20.43,0.69
2002-07-08,14.36,0.59,74.91,28.73,19.63,0.68
2002-07-09,11.88,0.77,80.81,28.19,20.39,0.69
2002-07-10,15.8,1.07,79.61,28.66,21.41,0.73
2002-07-11,13.54,6.25,79.83,29.22,21.3,0.7
2002-07-12,13.43,12.55,83.66,28.11,20.5,0.68
2002-07-13,6.44,1.89,85.64,28.19,20.38,0.61
2002-07-14,16.85,0.83,81.12,28.68,20.2,0.63
2002-07-15,19.3,2.47,77.64,29.56,21.32,0.74
2002-07-16,8.64,12.03,89.6,26.34,20.9,0.71
2002-07-17,11.92,4.98,87.77,25.95,20.22,0.73
2002-07-18,12.71,0.13,76.8,28.99,19.86,0.69
2002-07-19,13.86,6.69,81.27,29.18,19.7,0.67
2002-07-20,8.28,13.67,88.87,26.38,19.1,0.67
2002-07-21,12.82,4.76,83.53,28.2,20.08,0.69
2002-07-22,11.81,5.31,85.38,27.12,20.69,0.67
2002-07-23,15.73,1.55,82.83,27.56,20.11,0.68
2002-07-24,10.15,2.75,84.55,26.84,20.02,0.77
2002-07-25,15.62,2.59,84.29,27.58,20.37,0.7
2002-07-26,14.04,2.77,84.55,26.61,20.91,0.71
2002-07-27,9.32,9.44,91.04,25.87,20.65,0.68
2002-07-28,14.9,3.24,84.31,28.32,20.61,0.77
2002-07-29,13.36,3.94,86.64,27.48,21.07,0.64
2002-07-30,13.54,1.82,86.38,27.63,21.16,0.52
2002-07-31,22.64,0.46,80.2,28.86,20.98,0.65
2002-08-01,22.32,0.22,81.19,27.86,20.26,0.59
2002-08-02,22.28,0.11,72.78,30.37,19.25,0.48
2002-08-03,22.61,0.15,71.54,30.42,19.94,0.56
2002-08-04,19.98,1.04,73.19,30.37,20.45,0.62
2002-08-05,22.03,1.51,72.85,29.65,19.94,0.74
2002-08-06,23.33,0.28,69.17,30.45,19.85,0.69
2002-08-07,23.22,0.29,67.35,30.93,20.01,0.54
2002-08-08,21.13,0.38,66.89,31.58,20.26,0.43
2002-08-09,17.64,1.82,73.92,30.94,21.28,0.61
2002-08-10,14.8,0.62,69.67,30.72,20.87,0.64
2002-08-11,18.04,2.19,72.86,29.55,21.53,0.58
2002-08-12,13.07,0.48,72.28,31.11,20.19,0.62
2002-08-13,20.88,0.97,69.13,31.78,20.99,0.76
2002-08-14,26.1,0.74,66.38,31.48,21.23,0.9
2002-08-15,21.67,0.5,66.66,31.15,20.59,0.93
2002-08-16,11.48,0.72,70.27,30.78,20.97,0.95
2002-08-17,13.72,2.93,75.65,30.12,21.87,0.79
2002-08-18,16.6,3.19,75.94,29.98,21.46,0.7
2002-08-19,22,0.66,69.86,30.71,20.96,0.67
2002-08-20,22.93,2.83,72.58,30.89,20.07,0.69
2002-08-21,10.15,0.72,79.35,28.27,20.39,0.65
2002-08-22,9.32,1.89,79.35,27.89,20.67,0.82
2002-08-23,12.74,6.37,85.75,26.58,21.33,0.79
2002-08-24,13.18,2.3,80.31,26.78,19.66,0.72
2002-08-25,16.78,3.68,78.04,28.74,19.12,0.66
2002-08-26,15.05,7.3,83.93,28.24,20.12,0.59
